TagNo,Distance,Temperature,RealTemp,RSSI,FREQ,H_RSSI,H_FREQ,ID,Data,Detect
3,30,37,37.3,218,11287565,da,ac3c0d,e20051397201015918904e51,441601daac3c0d0e3000e20051397201015918904e51,1
3,30,37,37.3,214,5519885,d6,543a0d,e20051397201015918904e51,441601d6543a0d0e3000e20051397201015918904e51,1
3,30,37,37.3,208,10761485,d0,a4350d,e20051397201015918904e51,441601d0a4350d0e3000e20051397201015918904e51,1
3,40,37,37.3,200,16529165,c8,fc370d,e20051397201015918904e51,441601c8fc370d0e3000e20051397201015918904e51,1
3,40,37,37.3,201,11287565,c9,ac3c0d,e20051397201015918904e51,441601c9ac3c0d0e3000e20051397201015918904e51,1
3,40,37,37.3,215,5519885,d7,543a0d,e20051397201015918904e51,441601d7543a0d0e3000e20051397201015918904e51,1
3,40,37,37.3,208,10761485,d0,a4350d,e20051397201015918904e51,441601d0a4350d0e3000e20051397201015918904e51,1
3,40,37,37.3,215,16529165,d7,fc370d,e20051397201015918904e51,441601d7fc370d0e3000e20051397201015918904e51,1
3,50,37,37.3,184,11287565,b8,ac3c0d,e20051397201015918904e51,441601b8ac3c0d0e3000e20051397201015918904e51,1
3,50,37,37.3,184,5519885,b8,543a0d,e20051397201015918904e51,441601b8543a0d0e3000e20051397201015918904e51,1
3,50,37,37.3,184,10761485,b8,a4350d,e20051397201015918904e51,441601b8a4350d0e3000e20051397201015918904e51,1
3,50,37,37.3,184,16529165,b8,fc370d,e20051397201015918904e51,441601b8fc370d0e3000e20051397201015918904e51,1
3,50,37,37.3,201,11287565,c9,ac3c0d,e20051397201015918904e51,441601c9ac3c0d0e3000e20051397201015918904e51,1
3,60,37,37.3,122,5519885,7a,543a0d,e20051397201015918904e51,4416017a543a0d0e3000e20051397201015918904e51,1
3,60,37,37.3,138,10761485,8a,a4350d,e20051397201015918904e51,4416018aa4350d0e3000e20051397201015918904e51,1
3,60,37,37.3,136,16529165,88,fc370d,e20051397201015918904e51,44160188fc370d0e3000e20051397201015918904e51,1
3,60,37,37.3,153,11287565,99,ac3c0d,e20051397201015918904e51,44160199ac3c0d0e3000e20051397201015918904e51,1
3,60,37,37.3,168,5519885,a8,543a0d,e20051397201015918904e51,441601a8543a0d0e3000e20051397201015918904e51,1
3,70,37,37.3,106,10761485,6a,a4350d,e20051397201015918904e51,4416016aa4350d0e3000e20051397201015918904e51,1
3,70,37,37.3,26,16529165,1a,fc370d,e20051397201015918904e51,4416011afc370d0e3000e20051397201015918904e51,1
3,70,37,37.3,42,11287565,2a,ac3c0d,e20051397201015918904e51,4416012aac3c0d0e3000e20051397201015918904e51,1
3,70,37,37.3,74,5519885,4a,543a0d,e20051397201015918904e51,4416014a543a0d0e3000e20051397201015918904e51,1
3,70,37,37.3,121,10761485,79,a4350d,e20051397201015918904e51,44160179a4350d0e3000e20051397201015918904e51,1
3,80,37,37.3,8,16529165,08,fc370d,e20051397201015918904e51,44160108fc370d0e3000e20051397201015918904e51,1
3,80,37,37.3,8,11287565,08,ac3c0d,e20051397201015918904e51,44160108ac3c0d0e3000e20051397201015918904e51,1
3,80,37,37.3,0,0,0,0,,4405000000,0
3,80,37,37.3,41,10761485,29,a4350d,e20051397201015918904e51,44160129a4350d0e3000e20051397201015918904e51,1
3,80,37,37.3,9,16529165,09,fc370d,e20051397201015918904e51,44160109fc370d0e3000e20051397201015918904e51,1
3,90,37,37.3,132,11287565,84,ac3c0d,e20051397201015918904e51,44160184ac3c0d0e3000e20051397201015918904e51,1
3,90,37,37.3,0,0,0,0,,4405000000,0
3,90,37,37.3,134,10761485,86,a4350d,e20051397201015918904e51,44160186a4350d0e3000e20051397201015918904e51,1
3,90,37,37.3,119,16529165,77,fc370d,e20051397201015918904e51,44160177fc370d0e3000e20051397201015918904e51,1
3,90,37,37.3,118,11287565,76,ac3c0d,e20051397201015918904e51,44160176ac3c0d0e3000e20051397201015918904e51,1
3,100,37,37.3,98,5519885,62,543a0d,e20051397201015918904e51,44160162543a0d0e3000e20051397201015918904e51,1
3,100,37,37.3,22,10761485,16,a4350d,e20051397201015918904e51,44160116a4350d0e3000e20051397201015918904e51,1
3,100,37,37.3,38,16529165,26,fc370d,e20051397201015918904e51,44160126fc370d0e3000e20051397201015918904e51,1
3,100,37,37.3,0,0,0,0,,4405000000,0
3,100,37,37.3,22,5519885,16,543a0d,e20051397201015918904e51,44160116543a0d0e3000e20051397201015918904e51,1
3,110,37,37.3,54,10761485,36,a4350d,e20051397201015918904e51,44160136a4350d0e3000e20051397201015918904e51,1
3,110,37,37.3,37,16529165,25,fc370d,e20051397201015918904e51,44160125fc370d0e3000e20051397201015918904e51,1
3,110,37,37.3,6,11287565,06,ac3c0d,e20051397201015918904e51,44160106ac3c0d0e3000e20051397201015918904e51,1
3,110,37,37.3,5,5519885,05,543a0d,e20051397201015918904e51,44160105543a0d0e3000e20051397201015918904e51,1
3,110,37,37.3,0,0,0,0,,4405000000,0
3,120,37,37.3,5,16529165,05,fc370d,e20051397201015918904e51,44160105fc370d0e3000e20051397201015918904e51,1
3,120,37,37.3,37,11287565,25,ac3c0d,e20051397201015918904e51,44160125ac3c0d0e3000e20051397201015918904e51,1
3,120,37,37.3,5,5519885,05,543a0d,e20051397201015918904e51,44160105543a0d0e3000e20051397201015918904e51,1
3,120,37,37.3,0,0,0,0,,4405000000,0
3,120,37,37.3,0,0,0,0,,4405000000,0
3,130,37,37.3,98,11287565,62,ac3c0d,e20051397201015918904e51,44160162ac3c0d0e3000e20051397201015918904e51,1
3,130,37,37.3,0,0,0,0,,4405000000,0
3,130,37,37.3,38,10761485,26,a4350d,e20051397201015918904e51,44160126a4350d0e3000e20051397201015918904e51,1
3,130,37,37.3,22,16529165,16,fc370d,e20051397201015918904e51,44160116fc370d0e3000e20051397201015918904e51,1
3,130,37,37.3,7,11287565,07,ac3c0d,e20051397201015918904e51,44160107ac3c0d0e3000e20051397201015918904e51,1
3,140,37,37.3,54,5519885,36,543a0d,e20051397201015918904e51,44160136543a0d0e3000e20051397201015918904e51,1
3,140,37,37.3,22,10761485,16,a4350d,e20051397201015918904e51,44160116a4350d0e3000e20051397201015918904e51,1
3,140,37,37.3,22,16529165,16,fc370d,e20051397201015918904e51,44160116fc370d0e3000e20051397201015918904e51,1
3,140,37,37.3,6,11287565,06,ac3c0d,e20051397201015918904e51,44160106ac3c0d0e3000e20051397201015918904e51,1
3,140,37,37.3,37,5519885,25,543a0d,e20051397201015918904e51,44160125543a0d0e3000e20051397201015918904e51,1
3,150,37,37.3,6,10761485,06,a4350d,e20051397201015918904e51,44160106a4350d0e3000e20051397201015918904e51,1
3,150,37,37.3,86,16529165,56,fc370d,e20051397201015918904e51,44160156fc370d0e3000e20051397201015918904e51,1
3,150,37,37.3,84,11287565,54,ac3c0d,e20051397201015918904e51,44160154ac3c0d0e3000e20051397201015918904e51,1
3,150,37,37.3,68,5519885,44,543a0d,e20051397201015918904e51,44160144543a0d0e3000e20051397201015918904e51,1
3,150,37,37.3,84,10761485,54,a4350d,e20051397201015918904e51,44160154a4350d0e3000e20051397201015918904e51,1
3,160,37,37.3,0,0,0,0,,4405000000,0
3,160,37,37.3,0,0,0,0,,4405000000,0
3,160,37,37.3,0,0,0,0,,4405000000,0
3,160,37,37.3,0,0,0,0,,4405000000,0
3,160,37,37.3,0,0,0,0,,4405000000,0
3,170,37,37.3,99,11287565,63,ac3c0d,e20051397201015918904e51,44160163ac3c0d0e3000e20051397201015918904e51,1
3,170,37,37.3,96,5519885,60,543a0d,e20051397201015918904e51,44160160543a0d0e3000e20051397201015918904e51,1
3,170,37,37.3,96,10761485,60,a4350d,e20051397201015918904e51,44160160a4350d0e3000e20051397201015918904e51,1
3,170,37,37.3,96,16529165,60,fc370d,e20051397201015918904e51,44160160fc370d0e3000e20051397201015918904e51,1
3,170,37,37.3,96,11287565,60,ac3c0d,e20051397201015918904e51,44160160ac3c0d0e3000e20051397201015918904e51,1
3,180,37,37.3,0,0,0,0,,4405000000,0
3,180,37,37.3,0,0,0,0,,4405000000,0
3,180,37,37.3,0,0,0,0,,4405000000,0
3,180,37,37.3,0,0,0,0,,4405000000,0
3,180,37,37.3,0,0,0,0,,4405000000,0
3,190,37,37.3,0,0,0,0,,4405000000,0
3,190,37,37.3,0,0,0,0,,4405000000,0
3,190,37,37.3,0,0,0,0,,4405000000,0
3,190,37,37.3,0,0,0,0,,4405000000,0
3,190,37,37.3,0,0,0,0,,4405000000,0
3,200,37,37.3,0,0,0,0,,4405000000,0
3,200,37,37.3,0,0,0,0,,4405000000,0
3,200,37,37.3,0,0,0,0,,4405000000,0
3,200,37,37.3,0,0,0,0,,4405000000,0
3,200,37,37.3,0,0,0,0,,4405000000,0
3,10,37,38.0,206,5519885,ce,543a0d,e20051397201015918904e51,441601ce543a0d0e3000e20051397201015918904e51,1
3,10,37,38.0,206,10761485,ce,a4350d,e20051397201015918904e51,441601cea4350d0e3000e20051397201015918904e51,1
3,10,37,38.0,237,16529165,ed,fc370d,e20051397201015918904e51,441601edfc370d0e3000e20051397201015918904e51,1
3,10,37,38.0,252,11287565,fc,ac3c0d,e20051397201015918904e51,441601fcac3c0d0e3000e20051397201015918904e51,1
3,10,37,38.0,245,5519885,f5,543a0d,e20051397201015918904e51,441601f5543a0d0e3000e20051397201015918904e51,1
3,20,37,38.0,252,10761485,fc,a4350d,e20051397201015918904e51,441601fca4350d0e3000e20051397201015918904e51,1
3,20,37,38.0,236,16529165,ec,fc370d,e20051397201015918904e51,441601ecfc370d0e3000e20051397201015918904e51,1
3,20,37,38.0,235,11287565,eb,ac3c0d,e20051397201015918904e51,441601ebac3c0d0e3000e20051397201015918904e51,1
3,20,37,38.0,234,5519885,ea,543a0d,e20051397201015918904e51,441601ea543a0d0e3000e20051397201015918904e51,1
3,20,37,38.0,233,10761485,e9,a4350d,e20051397201015918904e51,441601e9a4350d0e3000e20051397201015918904e51,1
3,30,37,38.0,234,16529165,ea,fc370d,e20051397201015918904e51,441601eafc370d0e3000e20051397201015918904e51,1
3,30,37,38.0,219,11287565,db,ac3c0d,e20051397201015918904e51,441601dbac3c0d0e3000e20051397201015918904e51,1
3,30,37,38.0,234,5519885,ea,543a0d,e20051397201015918904e51,441601ea543a0d0e3000e20051397201015918904e51,1
3,30,37,38.0,228,10761485,e4,a4350d,e20051397201015918904e51,441601e4a4350d0e3000e20051397201015918904e51,1
3,30,37,38.0,233,16529165,e9,fc370d,e20051397201015918904e51,441601e9fc370d0e3000e20051397201015918904e51,1
3,40,37,38.0,232,11287565,e8,ac3c0d,e20051397201015918904e51,441601e8ac3c0d0e3000e20051397201015918904e51,1
3,40,37,38.0,189,5519885,bd,543a0d,e20051397201015918904e51,441601bd543a0d0e3000e20051397201015918904e51,1
3,40,37,38.0,219,10761485,db,a4350d,e20051397201015918904e51,441601dba4350d0e3000e20051397201015918904e51,1
3,40,37,38.0,219,16529165,db,fc370d,e20051397201015918904e51,441601dbfc370d0e3000e20051397201015918904e51,1
3,40,37,38.0,218,11287565,da,ac3c0d,e20051397201015918904e51,441601daac3c0d0e3000e20051397201015918904e51,1
3,50,37,38.0,141,5519885,8d,543a0d,e20051397201015918904e51,4416018d543a0d0e3000e20051397201015918904e51,1
3,50,37,38.0,124,10761485,7c,a4350d,e20051397201015918904e51,4416017ca4350d0e3000e20051397201015918904e51,1
3,50,37,38.0,172,16529165,ac,fc370d,e20051397201015918904e51,441601acfc370d0e3000e20051397201015918904e51,1
3,50,37,38.0,172,11287565,ac,ac3c0d,e20051397201015918904e51,441601acac3c0d0e3000e20051397201015918904e51,1
3,50,37,38.0,188,5519885,bc,543a0d,e20051397201015918904e51,441601bc543a0d0e3000e20051397201015918904e51,1
3,60,37,38.0,93,10761485,5d,a4350d,e20051397201015918904e51,4416015da4350d0e3000e20051397201015918904e51,1
3,60,37,38.0,140,16529165,8c,fc370d,e20051397201015918904e51,4416018cfc370d0e3000e20051397201015918904e51,1
3,60,37,38.0,172,11287565,ac,ac3c0d,e20051397201015918904e51,441601acac3c0d0e3000e20051397201015918904e51,1
3,60,37,38.0,187,5519885,bb,543a0d,e20051397201015918904e51,441601bb543a0d0e3000e20051397201015918904e51,1
3,60,37,38.0,202,10761485,ca,a4350d,e20051397201015918904e51,441601caa4350d0e3000e20051397201015918904e51,1
3,70,37,38.0,185,16529165,b9,fc370d,e20051397201015918904e51,441601b9fc370d0e3000e20051397201015918904e51,1
3,70,37,38.0,169,11287565,a9,ac3c0d,e20051397201015918904e51,441601a9ac3c0d0e3000e20051397201015918904e51,1
3,70,37,38.0,139,5519885,8b,543a0d,e20051397201015918904e51,4416018b543a0d0e3000e20051397201015918904e51,1
3,70,37,38.0,106,10761485,6a,a4350d,e20051397201015918904e51,4416016aa4350d0e3000e20051397201015918904e51,1
3,70,37,38.0,90,16529165,5a,fc370d,e20051397201015918904e51,4416015afc370d0e3000e20051397201015918904e51,1
3,80,37,38.0,122,11287565,7a,ac3c0d,e20051397201015918904e51,4416017aac3c0d0e3000e20051397201015918904e51,1
3,80,37,38.0,154,5519885,9a,543a0d,e20051397201015918904e51,4416019a543a0d0e3000e20051397201015918904e51,1
3,80,37,38.0,123,10761485,7b,a4350d,e20051397201015918904e51,4416017ba4350d0e3000e20051397201015918904e51,1
3,80,37,38.0,138,16529165,8a,fc370d,e20051397201015918904e51,4416018afc370d0e3000e20051397201015918904e51,1
3,80,37,38.0,170,11287565,aa,ac3c0d,e20051397201015918904e51,441601aaac3c0d0e3000e20051397201015918904e51,1
3,90,37,38.0,166,5519885,a6,543a0d,e20051397201015918904e51,441601a6543a0d0e3000e20051397201015918904e51,1
3,90,37,38.0,104,10761485,68,a4350d,e20051397201015918904e51,44160168a4350d0e3000e20051397201015918904e51,1
3,90,37,38.0,163,16529165,a3,fc370d,e20051397201015918904e51,441601a3fc370d0e3000e20051397201015918904e51,1
3,90,37,38.0,150,11287565,96,ac3c0d,e20051397201015918904e51,44160196ac3c0d0e3000e20051397201015918904e51,1
3,90,37,38.0,166,5519885,a6,543a0d,e20051397201015918904e51,441601a6543a0d0e3000e20051397201015918904e51,1
3,100,37,38.0,153,10761485,99,a4350d,e20051397201015918904e51,44160199a4350d0e3000e20051397201015918904e51,1
3,100,37,38.0,135,16529165,87,fc370d,e20051397201015918904e51,44160187fc370d0e3000e20051397201015918904e51,1
3,100,37,38.0,135,11287565,87,ac3c0d,e20051397201015918904e51,44160187ac3c0d0e3000e20051397201015918904e51,1
3,100,37,38.0,119,5519885,77,543a0d,e20051397201015918904e51,44160177543a0d0e3000e20051397201015918904e51,1
3,100,37,38.0,134,10761485,86,a4350d,e20051397201015918904e51,44160186a4350d0e3000e20051397201015918904e51,1
3,110,37,38.0,133,16529165,85,fc370d,e20051397201015918904e51,44160185fc370d0e3000e20051397201015918904e51,1
3,110,37,38.0,120,11287565,78,ac3c0d,e20051397201015918904e51,44160178ac3c0d0e3000e20051397201015918904e51,1
3,110,37,38.0,134,5519885,86,543a0d,e20051397201015918904e51,44160186543a0d0e3000e20051397201015918904e51,1
3,110,37,38.0,145,10761485,91,a4350d,e20051397201015918904e51,44160191a4350d0e3000e20051397201015918904e51,1
3,110,37,38.0,119,16529165,77,fc370d,e20051397201015918904e51,44160177fc370d0e3000e20051397201015918904e51,1
3,120,37,38.0,120,11287565,78,ac3c0d,e20051397201015918904e51,44160178ac3c0d0e3000e20051397201015918904e51,1
3,120,37,38.0,40,5519885,28,543a0d,e20051397201015918904e51,44160128543a0d0e3000e20051397201015918904e51,1
3,120,37,38.0,55,10761485,37,a4350d,e20051397201015918904e51,44160137a4350d0e3000e20051397201015918904e51,1
3,120,37,38.0,8,16529165,08,fc370d,e20051397201015918904e51,44160108fc370d0e3000e20051397201015918904e51,1
3,120,37,38.0,87,11287565,57,ac3c0d,e20051397201015918904e51,44160157ac3c0d0e3000e20051397201015918904e51,1
3,130,37,38.0,117,5519885,75,543a0d,e20051397201015918904e51,44160175543a0d0e3000e20051397201015918904e51,1
3,130,37,38.0,7,10761485,07,a4350d,e20051397201015918904e51,44160107a4350d0e3000e20051397201015918904e51,1
3,130,37,38.0,118,16529165,76,fc370d,e20051397201015918904e51,44160176fc370d0e3000e20051397201015918904e51,1
3,130,37,38.0,118,11287565,76,ac3c0d,e20051397201015918904e51,44160176ac3c0d0e3000e20051397201015918904e51,1
3,130,37,38.0,118,5519885,76,543a0d,e20051397201015918904e51,44160176543a0d0e3000e20051397201015918904e51,1
3,140,37,38.0,100,10761485,64,a4350d,e20051397201015918904e51,44160164a4350d0e3000e20051397201015918904e51,1
3,140,37,38.0,55,16529165,37,fc370d,e20051397201015918904e51,44160137fc370d0e3000e20051397201015918904e51,1
3,140,37,38.0,71,11287565,47,ac3c0d,e20051397201015918904e51,44160147ac3c0d0e3000e20051397201015918904e51,1
3,140,37,38.0,23,5519885,17,543a0d,e20051397201015918904e51,44160117543a0d0e3000e20051397201015918904e51,1
3,140,37,38.0,7,10761485,07,a4350d,e20051397201015918904e51,44160107a4350d0e3000e20051397201015918904e51,1
3,150,37,38.0,0,0,0,0,,4405000000,0
3,150,37,38.0,0,0,0,0,,4405000000,0
3,150,37,38.0,0,0,0,0,,4405000000,0
3,150,37,38.0,0,0,0,0,,4405000000,0
3,150,37,38.0,0,0,0,0,,4405000000,0
3,160,37,38.0,22,11287565,16,ac3c0d,e20051397201015918904e51,44160116ac3c0d0e3000e20051397201015918904e51,1
3,160,37,38.0,113,5519885,71,543a0d,e20051397201015918904e51,44160171543a0d0e3000e20051397201015918904e51,1
3,160,37,38.0,96,10761485,60,a4350d,e20051397201015918904e51,44160160a4350d0e3000e20051397201015918904e51,1
3,160,37,38.0,96,16529165,60,fc370d,e20051397201015918904e51,44160160fc370d0e3000e20051397201015918904e51,1
3,160,37,38.0,113,11287565,71,ac3c0d,e20051397201015918904e51,44160171ac3c0d0e3000e20051397201015918904e51,1
3,170,37,38.0,85,5519885,55,543a0d,e20051397201015918904e51,44160155543a0d0e3000e20051397201015918904e51,1
3,170,37,38.0,0,0,0,0,,4405000000,0
3,170,37,38.0,0,0,0,0,,4405000000,0
3,170,37,38.0,96,11287565,60,ac3c0d,e20051397201015918904e51,44160160ac3c0d0e3000e20051397201015918904e51,1
3,170,37,38.0,80,5519885,50,543a0d,e20051397201015918904e51,44160150543a0d0e3000e20051397201015918904e51,1
3,180,37,38.0,0,0,0,0,,4405000000,0
3,180,37,38.0,0,0,0,0,,4405000000,0
3,180,37,38.0,0,0,0,0,,4405000000,0
3,180,37,38.0,0,0,0,0,,4405000000,0
3,180,37,38.0,0,0,0,0,,4405000000,0
3,190,37,38.0,0,0,0,0,,4405000000,0
3,190,37,38.0,0,0,0,0,,4405000000,0
3,190,37,38.0,0,0,0,0,,4405000000,0
3,190,37,38.0,0,0,0,0,,4405000000,0
3,190,37,38.0,0,0,0,0,,4405000000,0
3,200,37,38.0,0,0,0,0,,4405000000,0
3,200,37,38.0,0,0,0,0,,4405000000,0
3,200,37,38.0,0,0,0,0,,4405000000,0
3,200,37,38.0,0,0,0,0,,4405000000,0
3,200,37,38.0,0,0,0,0,,4405000000,0
3,10,21,20.7,215,5519885,d7,543a0d,e20051397201015918904e51,441601d7543a0d0e3000e20051397201015918904e51,1
3,10,21,20.7,203,10761485,cb,a4350d,e20051397201015918904e51,441601cba4350d0e3000e20051397201015918904e51,1
3,10,21,20.7,219,16529165,db,fc370d,e20051397201015918904e51,441601dbfc370d0e3000e20051397201015918904e51,1
3,10,21,20.7,213,11287565,d5,ac3c0d,e20051397201015918904e51,441601d5ac3c0d0e3000e20051397201015918904e51,1
3,10,21,20.7,174,5519885,ae,543a0d,e20051397201015918904e51,441601ae543a0d0e3000e20051397201015918904e51,1
3,20,21,20.7,184,10761485,b8,a4350d,e20051397201015918904e51,441601b8a4350d0e3000e20051397201015918904e51,1
3,20,21,20.7,183,16529165,b7,fc370d,e20051397201015918904e51,441601b7fc370d0e3000e20051397201015918904e51,1
3,20,21,20.7,196,11287565,c4,ac3c0d,e20051397201015918904e51,441601c4ac3c0d0e3000e20051397201015918904e51,1
3,20,21,20.7,200,5519885,c8,543a0d,e20051397201015918904e51,441601c8543a0d0e3000e20051397201015918904e51,1
3,20,21,20.7,185,10761485,b9,a4350d,e20051397201015918904e51,441601b9a4350d0e3000e20051397201015918904e51,1
3,30,21,20.7,177,16529165,b1,fc370d,e20051397201015918904e51,441601b1fc370d0e3000e20051397201015918904e51,1
3,30,21,20.7,183,11287565,b7,ac3c0d,e20051397201015918904e51,441601b7ac3c0d0e3000e20051397201015918904e51,1
3,30,21,20.7,181,5519885,b5,543a0d,e20051397201015918904e51,441601b5543a0d0e3000e20051397201015918904e51,1
3,30,21,20.7,176,10761485,b0,a4350d,e20051397201015918904e51,441601b0a4350d0e3000e20051397201015918904e51,1
3,30,21,20.7,176,16529165,b0,fc370d,e20051397201015918904e51,441601b0fc370d0e3000e20051397201015918904e51,1
3,40,21,20.7,160,11287565,a0,ac3c0d,e20051397201015918904e51,441601a0ac3c0d0e3000e20051397201015918904e51,1
3,40,21,20.7,170,5519885,aa,543a0d,e20051397201015918904e51,441601aa543a0d0e3000e20051397201015918904e51,1
3,40,21,20.7,166,10761485,a6,a4350d,e20051397201015918904e51,441601a6a4350d0e3000e20051397201015918904e51,1
3,40,21,20.7,153,16529165,99,fc370d,e20051397201015918904e51,44160199fc370d0e3000e20051397201015918904e51,1
3,40,21,20.7,153,11287565,99,ac3c0d,e20051397201015918904e51,44160199ac3c0d0e3000e20051397201015918904e51,1
3,50,21,20.7,27,5519885,1b,543a0d,e20051397201015918904e51,4416011b543a0d0e3000e20051397201015918904e51,1
3,50,21,20.7,139,10761485,8b,a4350d,e20051397201015918904e51,4416018ba4350d0e3000e20051397201015918904e51,1
3,50,21,20.7,138,16529165,8a,fc370d,e20051397201015918904e51,4416018afc370d0e3000e20051397201015918904e51,1
3,50,21,20.7,138,11287565,8a,ac3c0d,e20051397201015918904e51,4416018aac3c0d0e3000e20051397201015918904e51,1
3,50,21,20.7,123,5519885,7b,543a0d,e20051397201015918904e51,4416017b543a0d0e3000e20051397201015918904e51,1
3,60,21,20.7,121,10761485,79,a4350d,e20051397201015918904e51,44160179a4350d0e3000e20051397201015918904e51,1
3,60,21,20.7,89,16529165,59,fc370d,e20051397201015918904e51,44160159fc370d0e3000e20051397201015918904e51,1
3,60,21,20.7,74,11287565,4a,ac3c0d,e20051397201015918904e51,4416014aac3c0d0e3000e20051397201015918904e51,1
3,60,21,20.7,74,5519885,4a,543a0d,e20051397201015918904e51,4416014a543a0d0e3000e20051397201015918904e51,1
3,60,21,20.7,105,10761485,69,a4350d,e20051397201015918904e51,44160169a4350d0e3000e20051397201015918904e51,1
3,70,21,20.7,89,16529165,59,fc370d,e20051397201015918904e51,44160159fc370d0e3000e20051397201015918904e51,1
3,70,21,20.7,56,11287565,38,ac3c0d,e20051397201015918904e51,44160138ac3c0d0e3000e20051397201015918904e51,1
3,70,21,20.7,41,5519885,29,543a0d,e20051397201015918904e51,44160129543a0d0e3000e20051397201015918904e51,1
3,70,21,20.7,25,10761485,19,a4350d,e20051397201015918904e51,44160119a4350d0e3000e20051397201015918904e51,1
3,70,21,20.7,24,16529165,18,fc370d,e20051397201015918904e51,44160118fc370d0e3000e20051397201015918904e51,1
3,80,21,20.7,7,11287565,07,ac3c0d,e20051397201015918904e51,44160107ac3c0d0e3000e20051397201015918904e51,1
3,80,21,20.7,24,5519885,18,543a0d,e20051397201015918904e51,44160118543a0d0e3000e20051397201015918904e51,1
3,80,21,20.7,88,10761485,58,a4350d,e20051397201015918904e51,44160158a4350d0e3000e20051397201015918904e51,1
3,80,21,20.7,0,0,0,0,,4405000000,0
3,80,21,20.7,24,11287565,18,ac3c0d,e20051397201015918904e51,44160118ac3c0d0e3000e20051397201015918904e51,1
3,90,21,20.7,0,0,0,0,,4405000000,0
3,90,21,20.7,0,0,0,0,,4405000000,0
3,90,21,20.7,0,0,0,0,,4405000000,0
3,90,21,20.7,96,11287565,60,ac3c0d,e20051397201015918904e51,44160160ac3c0d0e3000e20051397201015918904e51,1
3,90,21,20.7,96,5519885,60,543a0d,e20051397201015918904e51,44160160543a0d0e3000e20051397201015918904e51,1
3,100,21,20.7,81,10761485,51,a4350d,e20051397201015918904e51,44160151a4350d0e3000e20051397201015918904e51,1
3,100,21,20.7,0,0,0,0,,4405000000,0
3,100,21,20.7,0,0,0,0,,4405000000,0
3,100,21,20.7,0,0,0,0,,4405000000,0
3,100,21,20.7,0,0,0,0,,4405000000,0
3,110,21,20.7,0,0,0,0,,4405000000,0
3,110,21,20.7,0,0,0,0,,4405000000,0
3,110,21,20.7,0,0,0,0,,4405000000,0
3,110,21,20.7,0,0,0,0,,4405000000,0
3,110,21,20.7,0,0,0,0,,4405000000,0
3,120,21,20.7,0,0,0,0,,4405000000,0
3,120,21,20.7,0,0,0,0,,4405000000,0
3,120,21,20.7,0,0,0,0,,4405000000,0
3,120,21,20.7,0,0,0,0,,4405000000,0
3,120,21,20.7,0,0,0,0,,4405000000,0
3,130,21,20.7,0,0,0,0,,4405000000,0
3,130,21,20.7,0,0,0,0,,4405000000,0
3,130,21,20.7,0,0,0,0,,4405000000,0
3,130,21,20.7,0,0,0,0,,4405000000,0
3,130,21,20.7,0,0,0,0,,4405000000,0
3,140,21,20.7,0,0,0,0,,4405000000,0
3,140,21,20.7,0,0,0,0,,4405000000,0
3,140,21,20.7,0,0,0,0,,4405000000,0
3,140,21,20.7,0,0,0,0,,4405000000,0
3,140,21,20.7,0,0,0,0,,4405000000,0
3,150,21,20.7,0,0,0,0,,4405000000,0
3,150,21,20.7,0,0,0,0,,4405000000,0
3,150,21,20.7,0,0,0,0,,4405000000,0
3,150,21,20.7,0,0,0,0,,4405000000,0
3,150,21,20.7,0,0,0,0,,4405000000,0
3,160,21,20.7,0,0,0,0,,4405000000,0
3,160,21,20.7,0,0,0,0,,4405000000,0
3,160,21,20.7,0,0,0,0,,4405000000,0
3,160,21,20.7,0,0,0,0,,4405000000,0
3,160,21,20.7,0,0,0,0,,4405000000,0
3,170,21,20.7,0,0,0,0,,4405000000,0
3,170,21,20.7,0,0,0,0,,4405000000,0
3,170,21,20.7,0,0,0,0,,4405000000,0
3,170,21,20.7,0,0,0,0,,4405000000,0
3,170,21,20.7,0,0,0,0,,4405000000,0
3,180,21,20.7,0,0,0,0,,4405000000,0
3,180,21,20.7,0,0,0,0,,4405000000,0
3,180,21,20.7,0,0,0,0,,4405000000,0
3,180,21,20.7,0,0,0,0,,4405000000,0
3,180,21,20.7,0,0,0,0,,4405000000,0
3,190,21,20.7,0,0,0,0,,4405000000,0
3,190,21,20.7,0,0,0,0,,4405000000,0
3,190,21,20.7,0,0,0,0,,4405000000,0
3,190,21,20.7,0,0,0,0,,4405000000,0
3,190,21,20.7,0,0,0,0,,4405000000,0
3,200,21,20.7,0,0,0,0,,4405000000,0
3,200,21,20.7,0,0,0,0,,4405000000,0
3,200,21,20.7,0,0,0,0,,4405000000,0
3,200,21,20.7,0,0,0,0,,4405000000,0
3,200,21,20.7,0,0,0,0,,4405000000,0
3,10,21,20.3,216,11287565,d8,ac3c0d,e20051397201015918904e51,441601d8ac3c0d0e3000e20051397201015918904e51,1
3,10,21,20.3,220,5519885,dc,543a0d,e20051397201015918904e51,441601dc543a0d0e3000e20051397201015918904e51,1
3,10,21,20.3,0,0,0,0,,4405000000,0
3,10,21,20.3,216,16529165,d8,fc370d,e20051397201015918904e51,441601d8fc370d0e3000e20051397201015918904e51,1
3,10,21,20.3,219,11287565,db,ac3c0d,e20051397201015918904e51,441601dbac3c0d0e3000e20051397201015918904e51,1
3,20,21,20.3,214,5519885,d6,543a0d,e20051397201015918904e51,441601d6543a0d0e3000e20051397201015918904e51,1
