TagNo,Distance,Temperature,RealTemp,RSSI,FREQ,H_RSSI,H_FREQ,ID,Data,Detect
2,10,0,0,236,11287565,ec,ac3c0d,e20051397201021018904d85,441601ecac3c0d0e3000e20051397201021018904d85,1
2,20,0,0,236,5519885,ec,543a0d,e20051397201021018904d85,441601ec543a0d0e3000e20051397201021018904d85,1
2,30,0,0,215,10761485,d7,a4350d,e20051397201021018904d85,441601d7a4350d0e3000e20051397201021018904d85,1
2,40,0,0,0,0,0,0,,4405000000,0
2,50,0,0,137,11287565,89,ac3c0d,e20051397201021018904d85,44160189ac3c0d0e3000e20051397201021018904d85,1
2,60,0,0,58,5519885,3a,543a0d,e20051397201021018904d85,4416013a543a0d0e3000e20051397201021018904d85,1
2,70,0,0,9,10761485,09,a4350d,e20051397201021018904d85,44160109a4350d0e3000e20051397201021018904d85,1
2,80,0,0,119,16529165,77,fc370d,e20051397201021018904d85,44160177fc370d0e3000e20051397201021018904d85,1
2,90,0,0,113,11287565,71,ac3c0d,e20051397201021018904d85,44160171ac3c0d0e3000e20051397201021018904d85,1
2,100,0,0,116,5519885,74,543a0d,e20051397201021018904d85,44160174543a0d0e3000e20051397201021018904d85,1
2,110,0,0,98,10761485,62,a4350d,e20051397201021018904d85,44160162a4350d0e3000e20051397201021018904d85,1
2,120,0,0,0,0,0,0,,4405000000,0
2,130,0,0,0,0,0,0,,4405000000,0
2,140,0,0,0,0,0,0,,4405000000,0
2,150,0,0,0,0,0,0,,4405000000,0
2,160,0,0,0,0,0,0,,4405000000,0
2,170,0,0,0,0,0,0,,4405000000,0
2,180,0,0,0,0,0,0,,4405000000,0
2,190,0,0,0,0,0,0,,4405000000,0
2,200,0,0,0,0,0,0,,4405000000,0
2,10,0,0,236,5519885,ec,543a0d,e20051397201021018904d85,441601ec543a0d0e3000e20051397201021018904d85,1
2,20,0,0,221,10761485,dd,a4350d,e20051397201021018904d85,441601dda4350d0e3000e20051397201021018904d85,1
2,30,0,0,210,16529165,d2,fc370d,e20051397201021018904d85,441601d2fc370d0e3000e20051397201021018904d85,1
2,40,0,0,197,11287565,c5,ac3c0d,e20051397201021018904d85,441601c5ac3c0d0e3000e20051397201021018904d85,1
2,50,0,0,168,5519885,a8,543a0d,e20051397201021018904d85,441601a8543a0d0e3000e20051397201021018904d85,1
2,60,0,0,0,0,0,0,,4405000000,0
2,70,0,0,73,16529165,49,fc370d,e20051397201021018904d85,44160149fc370d0e3000e20051397201021018904d85,1
2,80,0,0,103,11287565,67,ac3c0d,e20051397201021018904d85,44160167ac3c0d0e3000e20051397201021018904d85,1
2,90,0,0,101,5519885,65,543a0d,e20051397201021018904d85,44160165543a0d0e3000e20051397201021018904d85,1
2,100,0,0,100,10761485,64,a4350d,e20051397201021018904d85,44160164a4350d0e3000e20051397201021018904d85,1
2,110,0,0,80,16529165,50,fc370d,e20051397201021018904d85,44160150fc370d0e3000e20051397201021018904d85,1
2,120,0,0,0,0,0,0,,4405000000,0
2,130,0,0,6,5519885,06,543a0d,e20051397201021018904d85,44160106543a0d0e3000e20051397201021018904d85,1
2,140,0,0,69,10761485,45,a4350d,e20051397201021018904d85,44160145a4350d0e3000e20051397201021018904d85,1
2,150,0,0,0,0,0,0,,4405000000,0
2,160,0,0,0,0,0,0,,4405000000,0
2,170,0,0,0,0,0,0,,4405000000,0
2,180,0,0,0,0,0,0,,4405000000,0
2,190,0,0,0,0,0,0,,4405000000,0
2,200,0,0,0,0,0,0,,4405000000,0
2,10,0,0,237,5519885,ed,543a0d,e20051397201021018904d85,441601ed543a0d0e3000e20051397201021018904d85,1
2,20,0,0,220,10761485,dc,a4350d,e20051397201021018904d85,441601dca4350d0e3000e20051397201021018904d85,1
2,30,0,0,197,16529165,c5,fc370d,e20051397201021018904d85,441601c5fc370d0e3000e20051397201021018904d85,1
2,40,0,0,181,11287565,b5,ac3c0d,e20051397201021018904d85,441601b5ac3c0d0e3000e20051397201021018904d85,1
2,50,0,0,167,5519885,a7,543a0d,e20051397201021018904d85,441601a7543a0d0e3000e20051397201021018904d85,1
2,60,0,0,137,10761485,89,a4350d,e20051397201021018904d85,44160189a4350d0e3000e20051397201021018904d85,1
2,70,0,0,120,16529165,78,fc370d,e20051397201021018904d85,44160178fc370d0e3000e20051397201021018904d85,1
2,80,0,0,0,0,0,0,,4405000000,0
2,90,0,0,118,5519885,76,543a0d,e20051397201021018904d85,44160176543a0d0e3000e20051397201021018904d85,1
2,100,0,0,113,10761485,71,a4350d,e20051397201021018904d85,44160171a4350d0e3000e20051397201021018904d85,1
2,110,0,0,96,16529165,60,fc370d,e20051397201021018904d85,44160160fc370d0e3000e20051397201021018904d85,1
2,120,0,0,98,11287565,62,ac3c0d,e20051397201021018904d85,44160162ac3c0d0e3000e20051397201021018904d85,1
2,130,0,0,0,0,0,0,,4405000000,0
2,140,0,0,0,0,0,0,,4405000000,0
2,150,0,0,0,0,0,0,,4405000000,0
2,160,0,0,0,0,0,0,,4405000000,0
2,170,0,0,0,0,0,0,,4405000000,0
2,180,0,0,0,0,0,0,,4405000000,0
2,190,0,0,0,0,0,0,,4405000000,0
2,200,0,0,0,0,0,0,,4405000000,0
2,10,0,0,237,5519885,ed,543a0d,e20051397201021018904d85,441601ed543a0d0e3000e20051397201021018904d85,1
2,20,0,0,221,10761485,dd,a4350d,e20051397201021018904d85,441601dda4350d0e3000e20051397201021018904d85,1
2,30,0,0,211,16529165,d3,fc370d,e20051397201021018904d85,441601d3fc370d0e3000e20051397201021018904d85,1
2,40,0,0,198,11287565,c6,ac3c0d,e20051397201021018904d85,441601c6ac3c0d0e3000e20051397201021018904d85,1
2,50,0,0,123,5519885,7b,543a0d,e20051397201021018904d85,4416017b543a0d0e3000e20051397201021018904d85,1
2,60,0,0,122,10761485,7a,a4350d,e20051397201021018904d85,4416017aa4350d0e3000e20051397201021018904d85,1
2,70,0,0,72,16529165,48,fc370d,e20051397201021018904d85,44160148fc370d0e3000e20051397201021018904d85,1
2,80,0,0,132,11287565,84,ac3c0d,e20051397201021018904d85,44160184ac3c0d0e3000e20051397201021018904d85,1
2,90,0,0,128,5519885,80,543a0d,e20051397201021018904d85,44160180543a0d0e3000e20051397201021018904d85,1
2,100,0,0,117,10761485,75,a4350d,e20051397201021018904d85,44160175a4350d0e3000e20051397201021018904d85,1
2,110,0,0,112,16529165,70,fc370d,e20051397201021018904d85,44160170fc370d0e3000e20051397201021018904d85,1
2,120,0,0,99,11287565,63,ac3c0d,e20051397201021018904d85,44160163ac3c0d0e3000e20051397201021018904d85,1
2,130,0,0,0,0,0,0,,4405000000,0
2,140,0,0,6,10761485,06,a4350d,e20051397201021018904d85,44160106a4350d0e3000e20051397201021018904d85,1
2,150,0,0,0,0,0,0,,4405000000,0
2,160,0,0,98,11287565,62,ac3c0d,e20051397201021018904d85,44160162ac3c0d0e3000e20051397201021018904d85,1
2,170,0,0,0,0,0,0,,4405000000,0
2,180,0,0,0,0,0,0,,4405000000,0
2,190,0,0,0,0,0,0,,4405000000,0
2,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,252,5519885,fc,543a0d,e20051397201015918904e51,441601fc543a0d0e3000e20051397201015918904e51,1
3,20,0,0,234,10761485,ea,a4350d,e20051397201015918904e51,441601eaa4350d0e3000e20051397201015918904e51,1
3,30,0,0,201,16529165,c9,fc370d,e20051397201015918904e51,441601c9fc370d0e3000e20051397201015918904e51,1
3,40,0,0,169,11287565,a9,ac3c0d,e20051397201015918904e51,441601a9ac3c0d0e3000e20051397201015918904e51,1
3,50,0,0,10,5519885,0a,543a0d,e20051397201015918904e51,4416010a543a0d0e3000e20051397201015918904e51,1
3,60,0,0,90,10761485,5a,a4350d,e20051397201015918904e51,4416015aa4350d0e3000e20051397201015918904e51,1
3,70,0,0,89,16529165,59,fc370d,e20051397201015918904e51,44160159fc370d0e3000e20051397201015918904e51,1
3,80,0,0,133,11287565,85,ac3c0d,e20051397201015918904e51,44160185ac3c0d0e3000e20051397201015918904e51,1
3,90,0,0,114,5519885,72,543a0d,e20051397201015918904e51,44160172543a0d0e3000e20051397201015918904e51,1
3,100,0,0,101,10761485,65,a4350d,e20051397201015918904e51,44160165a4350d0e3000e20051397201015918904e51,1
3,110,0,0,0,0,0,0,,4405000000,0
3,120,0,0,6,11287565,06,ac3c0d,e20051397201015918904e51,44160106ac3c0d0e3000e20051397201015918904e51,1
3,130,0,0,0,0,0,0,,4405000000,0
3,140,0,0,0,0,0,0,,4405000000,0
3,150,0,0,0,0,0,0,,4405000000,0
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,237,5519885,ed,543a0d,e20051397201015918904e51,441601ed543a0d0e3000e20051397201015918904e51,1
3,20,0,0,236,10761485,ec,a4350d,e20051397201015918904e51,441601eca4350d0e3000e20051397201015918904e51,1
3,30,0,0,214,16529165,d6,fc370d,e20051397201015918904e51,441601d6fc370d0e3000e20051397201015918904e51,1
3,40,0,0,91,11287565,5b,ac3c0d,e20051397201015918904e51,4416015bac3c0d0e3000e20051397201015918904e51,1
3,50,0,0,42,5519885,2a,543a0d,e20051397201015918904e51,4416012a543a0d0e3000e20051397201015918904e51,1
3,60,0,0,121,10761485,79,a4350d,e20051397201015918904e51,44160179a4350d0e3000e20051397201015918904e51,1
3,70,0,0,0,0,0,0,,4405000000,0
3,80,0,0,116,11287565,74,ac3c0d,e20051397201015918904e51,44160174ac3c0d0e3000e20051397201015918904e51,1
3,90,0,0,112,5519885,70,543a0d,e20051397201015918904e51,44160170543a0d0e3000e20051397201015918904e51,1
3,100,0,0,102,10761485,66,a4350d,e20051397201015918904e51,44160166a4350d0e3000e20051397201015918904e51,1
3,110,0,0,83,16529165,53,fc370d,e20051397201015918904e51,44160153fc370d0e3000e20051397201015918904e51,1
3,120,0,0,37,11287565,25,ac3c0d,e20051397201015918904e51,44160125ac3c0d0e3000e20051397201015918904e51,1
3,130,0,0,0,0,0,0,,4405000000,0
3,140,0,0,0,0,0,0,,4405000000,0
3,150,0,0,0,0,0,0,,4405000000,0
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,251,10761485,fb,a4350d,e20051397201015918904e51,441601fba4350d0e3000e20051397201015918904e51,1
3,20,0,0,234,16529165,ea,fc370d,e20051397201015918904e51,441601eafc370d0e3000e20051397201015918904e51,1
3,30,0,0,192,11287565,c0,ac3c0d,e20051397201015918904e51,441601c0ac3c0d0e3000e20051397201015918904e51,1
3,40,0,0,170,5519885,aa,543a0d,e20051397201015918904e51,441601aa543a0d0e3000e20051397201015918904e51,1
3,50,0,0,10,10761485,0a,a4350d,e20051397201015918904e51,4416010aa4350d0e3000e20051397201015918904e51,1
3,60,0,0,89,16529165,59,fc370d,e20051397201015918904e51,44160159fc370d0e3000e20051397201015918904e51,1
3,70,0,0,135,11287565,87,ac3c0d,e20051397201015918904e51,44160187ac3c0d0e3000e20051397201015918904e51,1
3,80,0,0,133,5519885,85,543a0d,e20051397201015918904e51,44160185543a0d0e3000e20051397201015918904e51,1
3,90,0,0,118,10761485,76,a4350d,e20051397201015918904e51,44160176a4350d0e3000e20051397201015918904e51,1
3,100,0,0,96,16529165,60,fc370d,e20051397201015918904e51,44160160fc370d0e3000e20051397201015918904e51,1
3,110,0,0,80,11287565,50,ac3c0d,e20051397201015918904e51,44160150ac3c0d0e3000e20051397201015918904e51,1
3,120,0,0,21,5519885,15,543a0d,e20051397201015918904e51,44160115543a0d0e3000e20051397201015918904e51,1
3,130,0,0,0,0,0,0,,4405000000,0
3,140,0,0,0,0,0,0,,4405000000,0
3,150,0,0,38,11287565,26,ac3c0d,e20051397201015918904e51,44160126ac3c0d0e3000e20051397201015918904e51,1
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,207,5519885,cf,543a0d,e20051397201015918904e51,441601cf543a0d0e3000e20051397201015918904e51,1
3,20,0,0,190,10761485,be,a4350d,e20051397201015918904e51,441601bea4350d0e3000e20051397201015918904e51,1
3,30,0,0,188,16529165,bc,fc370d,e20051397201015918904e51,441601bcfc370d0e3000e20051397201015918904e51,1
3,40,0,0,176,11287565,b0,ac3c0d,e20051397201015918904e51,441601b0ac3c0d0e3000e20051397201015918904e51,1
3,50,0,0,177,5519885,b1,543a0d,e20051397201015918904e51,441601b1543a0d0e3000e20051397201015918904e51,1
3,60,0,0,145,10761485,91,a4350d,e20051397201015918904e51,44160191a4350d0e3000e20051397201015918904e51,1
3,70,0,0,57,16529165,39,fc370d,e20051397201015918904e51,44160139fc370d0e3000e20051397201015918904e51,1
3,80,0,0,40,11287565,28,ac3c0d,e20051397201015918904e51,44160128ac3c0d0e3000e20051397201015918904e51,1
3,90,0,0,71,5519885,47,543a0d,e20051397201015918904e51,44160147543a0d0e3000e20051397201015918904e51,1
3,100,0,0,112,10761485,70,a4350d,e20051397201015918904e51,44160170a4350d0e3000e20051397201015918904e51,1
3,110,0,0,112,16529165,70,fc370d,e20051397201015918904e51,44160170fc370d0e3000e20051397201015918904e51,1
3,120,0,0,96,11287565,60,ac3c0d,e20051397201015918904e51,44160160ac3c0d0e3000e20051397201015918904e51,1
3,130,0,0,0,0,0,0,,4405000000,0
3,140,0,0,53,10761485,35,a4350d,e20051397201015918904e51,44160135a4350d0e3000e20051397201015918904e51,1
3,150,0,0,37,16529165,25,fc370d,e20051397201015918904e51,44160125fc370d0e3000e20051397201015918904e51,1
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,222,5519885,de,543a0d,e20051397201015918904e51,441601de543a0d0e3000e20051397201015918904e51,1
3,20,0,0,205,10761485,cd,a4350d,e20051397201015918904e51,441601cda4350d0e3000e20051397201015918904e51,1
3,30,0,0,196,16529165,c4,fc370d,e20051397201015918904e51,441601c4fc370d0e3000e20051397201015918904e51,1
3,40,0,0,178,11287565,b2,ac3c0d,e20051397201015918904e51,441601b2ac3c0d0e3000e20051397201015918904e51,1
3,50,0,0,122,5519885,7a,543a0d,e20051397201015918904e51,4416017a543a0d0e3000e20051397201015918904e51,1
3,60,0,0,120,10761485,78,a4350d,e20051397201015918904e51,44160178a4350d0e3000e20051397201015918904e51,1
3,70,0,0,72,16529165,48,fc370d,e20051397201015918904e51,44160148fc370d0e3000e20051397201015918904e51,1
3,80,0,0,103,11287565,67,ac3c0d,e20051397201015918904e51,44160167ac3c0d0e3000e20051397201015918904e51,1
3,90,0,0,101,5519885,65,543a0d,e20051397201015918904e51,44160165543a0d0e3000e20051397201015918904e51,1
3,100,0,0,102,10761485,66,a4350d,e20051397201015918904e51,44160166a4350d0e3000e20051397201015918904e51,1
3,110,0,0,0,0,0,0,,4405000000,0
3,120,0,0,0,0,0,0,,4405000000,0
3,130,0,0,0,0,0,0,,4405000000,0
3,140,0,0,0,0,0,0,,4405000000,0
3,150,0,0,0,0,0,0,,4405000000,0
3,160,0,0,64,11287565,40,ac3c0d,e20051397201015918904e51,44160140ac3c0d0e3000e20051397201015918904e51,1
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,251,5519885,fb,543a0d,e20051397201015918904e51,441601fb543a0d0e3000e20051397201015918904e51,1
3,20,0,0,235,10761485,eb,a4350d,e20051397201015918904e51,441601eba4350d0e3000e20051397201015918904e51,1
3,30,0,0,198,16529165,c6,fc370d,e20051397201015918904e51,441601c6fc370d0e3000e20051397201015918904e51,1
3,40,0,0,184,11287565,b8,ac3c0d,e20051397201015918904e51,441601b8ac3c0d0e3000e20051397201015918904e51,1
3,50,0,0,154,5519885,9a,543a0d,e20051397201015918904e51,4416019a543a0d0e3000e20051397201015918904e51,1
3,60,0,0,120,10761485,78,a4350d,e20051397201015918904e51,44160178a4350d0e3000e20051397201015918904e51,1
3,70,0,0,88,16529165,58,fc370d,e20051397201015918904e51,44160158fc370d0e3000e20051397201015918904e51,1
3,80,0,0,119,11287565,77,ac3c0d,e20051397201015918904e51,44160177ac3c0d0e3000e20051397201015918904e51,1
3,90,0,0,130,5519885,82,543a0d,e20051397201015918904e51,44160182543a0d0e3000e20051397201015918904e51,1
3,100,0,0,128,10761485,80,a4350d,e20051397201015918904e51,44160180a4350d0e3000e20051397201015918904e51,1
3,110,0,0,0,0,0,0,,4405000000,0
3,120,0,0,85,11287565,55,ac3c0d,e20051397201015918904e51,44160155ac3c0d0e3000e20051397201015918904e51,1
3,130,0,0,52,5519885,34,543a0d,e20051397201015918904e51,44160134543a0d0e3000e20051397201015918904e51,1
3,140,0,0,38,10761485,26,a4350d,e20051397201015918904e51,44160126a4350d0e3000e20051397201015918904e51,1
3,150,0,0,22,16529165,16,fc370d,e20051397201015918904e51,44160116fc370d0e3000e20051397201015918904e51,1
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,237,10761485,ed,a4350d,e20051397201015918904e51,441601eda4350d0e3000e20051397201015918904e51,1
3,20,0,0,205,16529165,cd,fc370d,e20051397201015918904e51,441601cdfc370d0e3000e20051397201015918904e51,1
3,30,0,0,218,11287565,da,ac3c0d,e20051397201015918904e51,441601daac3c0d0e3000e20051397201015918904e51,1
3,40,0,0,0,0,0,0,,4405000000,0
3,50,0,0,10,10761485,0a,a4350d,e20051397201015918904e51,4416010aa4350d0e3000e20051397201015918904e51,1
3,60,0,0,89,16529165,59,fc370d,e20051397201015918904e51,44160159fc370d0e3000e20051397201015918904e51,1
3,70,0,0,120,11287565,78,ac3c0d,e20051397201015918904e51,44160178ac3c0d0e3000e20051397201015918904e51,1
3,80,0,0,88,5519885,58,543a0d,e20051397201015918904e51,44160158543a0d0e3000e20051397201015918904e51,1
3,90,0,0,96,10761485,60,a4350d,e20051397201015918904e51,44160160a4350d0e3000e20051397201015918904e51,1
3,100,0,0,98,16529165,62,fc370d,e20051397201015918904e51,44160162fc370d0e3000e20051397201015918904e51,1
3,110,0,0,84,11287565,54,ac3c0d,e20051397201015918904e51,44160154ac3c0d0e3000e20051397201015918904e51,1
3,120,0,0,0,0,0,0,,4405000000,0
3,130,0,0,0,0,0,0,,4405000000,0
3,140,0,0,0,0,0,0,,4405000000,0
3,150,0,0,0,0,0,0,,4405000000,0
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,234,11287565,ea,ac3c0d,e20051397201015918904e51,441601eaac3c0d0e3000e20051397201015918904e51,1
3,20,0,0,236,5519885,ec,543a0d,e20051397201015918904e51,441601ec543a0d0e3000e20051397201015918904e51,1
3,30,0,0,203,10761485,cb,a4350d,e20051397201015918904e51,441601cba4350d0e3000e20051397201015918904e51,1
3,40,0,0,182,16529165,b6,fc370d,e20051397201015918904e51,441601b6fc370d0e3000e20051397201015918904e51,1
3,50,0,0,106,11287565,6a,ac3c0d,e20051397201015918904e51,4416016aac3c0d0e3000e20051397201015918904e51,1
3,60,0,0,89,5519885,59,543a0d,e20051397201015918904e51,44160159543a0d0e3000e20051397201015918904e51,1
3,70,0,0,40,10761485,28,a4350d,e20051397201015918904e51,44160128a4350d0e3000e20051397201015918904e51,1
3,80,0,0,86,16529165,56,fc370d,e20051397201015918904e51,44160156fc370d0e3000e20051397201015918904e51,1
3,90,0,0,115,11287565,73,ac3c0d,e20051397201015918904e51,44160173ac3c0d0e3000e20051397201015918904e51,1
3,100,0,0,0,0,0,0,,4405000000,0
3,110,0,0,80,10761485,50,a4350d,e20051397201015918904e51,44160150a4350d0e3000e20051397201015918904e51,1
3,120,0,0,0,0,0,0,,4405000000,0
3,130,0,0,6,11287565,06,ac3c0d,e20051397201015918904e51,44160106ac3c0d0e3000e20051397201015918904e51,1
3,140,0,0,22,5519885,16,543a0d,e20051397201015918904e51,44160116543a0d0e3000e20051397201015918904e51,1
3,150,0,0,36,10761485,24,a4350d,e20051397201015918904e51,44160124a4350d0e3000e20051397201015918904e51,1
3,160,0,0,37,16529165,25,fc370d,e20051397201015918904e51,44160125fc370d0e3000e20051397201015918904e51,1
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,206,5519885,ce,543a0d,e20051397201015918904e51,441601ce543a0d0e3000e20051397201015918904e51,1
3,20,0,0,206,10761485,ce,a4350d,e20051397201015918904e51,441601cea4350d0e3000e20051397201015918904e51,1
3,30,0,0,204,16529165,cc,fc370d,e20051397201015918904e51,441601ccfc370d0e3000e20051397201015918904e51,1
3,40,0,0,183,11287565,b7,ac3c0d,e20051397201015918904e51,441601b7ac3c0d0e3000e20051397201015918904e51,1
3,50,0,0,151,5519885,97,543a0d,e20051397201015918904e51,44160197543a0d0e3000e20051397201015918904e51,1
3,60,0,0,135,10761485,87,a4350d,e20051397201015918904e51,44160187a4350d0e3000e20051397201015918904e51,1
3,70,0,0,56,16529165,38,fc370d,e20051397201015918904e51,44160138fc370d0e3000e20051397201015918904e51,1
3,80,0,0,8,11287565,08,ac3c0d,e20051397201015918904e51,44160108ac3c0d0e3000e20051397201015918904e51,1
3,90,0,0,118,5519885,76,543a0d,e20051397201015918904e51,44160176543a0d0e3000e20051397201015918904e51,1
3,100,0,0,116,10761485,74,a4350d,e20051397201015918904e51,44160174a4350d0e3000e20051397201015918904e51,1
3,110,0,0,128,16529165,80,fc370d,e20051397201015918904e51,44160180fc370d0e3000e20051397201015918904e51,1
3,120,0,0,115,11287565,73,ac3c0d,e20051397201015918904e51,44160173ac3c0d0e3000e20051397201015918904e51,1
3,130,0,0,54,5519885,36,543a0d,e20051397201015918904e51,44160136543a0d0e3000e20051397201015918904e51,1
3,140,0,0,38,10761485,26,a4350d,e20051397201015918904e51,44160126a4350d0e3000e20051397201015918904e51,1
3,150,0,0,21,16529165,15,fc370d,e20051397201015918904e51,44160115fc370d0e3000e20051397201015918904e51,1
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
3,10,0,0,175,10761485,af,a4350d,e20051397201015918904e51,441601afa4350d0e3000e20051397201015918904e51,1
3,20,0,0,205,16529165,cd,fc370d,e20051397201015918904e51,441601cdfc370d0e3000e20051397201015918904e51,1
3,30,0,0,188,11287565,bc,ac3c0d,e20051397201015918904e51,441601bcac3c0d0e3000e20051397201015918904e51,1
3,40,0,0,0,0,0,0,,4405000000,0
3,50,0,0,165,10761485,a5,a4350d,e20051397201015918904e51,441601a5a4350d0e3000e20051397201015918904e51,1
3,60,0,0,151,16529165,97,fc370d,e20051397201015918904e51,44160197fc370d0e3000e20051397201015918904e51,1
3,70,0,0,40,11287565,28,ac3c0d,e20051397201015918904e51,44160128ac3c0d0e3000e20051397201015918904e51,1
3,80,0,0,7,5519885,07,543a0d,e20051397201015918904e51,44160107543a0d0e3000e20051397201015918904e51,1
3,90,0,0,0,0,0,0,,4405000000,0
3,100,0,0,132,16529165,84,fc370d,e20051397201015918904e51,44160184fc370d0e3000e20051397201015918904e51,1
3,110,0,0,116,11287565,74,ac3c0d,e20051397201015918904e51,44160174ac3c0d0e3000e20051397201015918904e51,1
3,120,0,0,112,5519885,70,543a0d,e20051397201015918904e51,44160170543a0d0e3000e20051397201015918904e51,1
3,130,0,0,0,0,0,0,,4405000000,0
3,140,0,0,22,16529165,16,fc370d,e20051397201015918904e51,44160116fc370d0e3000e20051397201015918904e51,1
3,150,0,0,5,11287565,05,ac3c0d,e20051397201015918904e51,44160105ac3c0d0e3000e20051397201015918904e51,1
3,160,0,0,0,0,0,0,,4405000000,0
3,170,0,0,0,0,0,0,,4405000000,0
3,180,0,0,0,0,0,0,,4405000000,0
3,190,0,0,0,0,0,0,,4405000000,0
3,200,0,0,0,0,0,0,,4405000000,0
4,10,0,0,127,16529165,7f,fc370d,e20051397201015618904e5d,4416017ffc370d0e3000e20051397201015618904e5d,1
4,20,0,0,221,11287565,dd,ac3c0d,e20051397201015618904e5d,441601ddac3c0d0e3000e20051397201015618904e5d,1
4,30,0,0,204,5519885,cc,543a0d,e20051397201015618904e5d,441601cc543a0d0e3000e20051397201015618904e5d,1
4,40,0,0,200,10761485,c8,a4350d,e20051397201015618904e5d,441601c8a4350d0e3000e20051397201015618904e5d,1
4,50,0,0,168,16529165,a8,fc370d,e20051397201015618904e5d,441601a8fc370d0e3000e20051397201015618904e5d,1
4,60,0,0,137,11287565,89,ac3c0d,e20051397201015618904e5d,44160189ac3c0d0e3000e20051397201015618904e5d,1
4,70,0,0,0,0,0,0,,4405000000,0
4,80,0,0,103,10761485,67,a4350d,e20051397201015618904e5d,44160167a4350d0e3000e20051397201015618904e5d,1
4,90,0,0,119,16529165,77,fc370d,e20051397201015618904e5d,44160177fc370d0e3000e20051397201015618904e5d,1
4,100,0,0,86,11287565,56,ac3c0d,e20051397201015618904e5d,44160156ac3c0d0e3000e20051397201015618904e5d,1
4,110,0,0,97,5519885,61,543a0d,e20051397201015618904e5d,44160161543a0d0e3000e20051397201015618904e5d,1
4,120,0,0,80,10761485,50,a4350d,e20051397201015618904e5d,44160150a4350d0e3000e20051397201015618904e5d,1
4,130,0,0,0,0,0,0,,4405000000,0
4,140,0,0,0,0,0,0,,4405000000,0
4,150,0,0,37,5519885,25,543a0d,e20051397201015618904e5d,44160125543a0d0e3000e20051397201015618904e5d,1
4,160,0,0,0,0,0,0,,4405000000,0
4,170,0,0,0,0,0,0,,4405000000,0
4,180,0,0,0,0,0,0,,4405000000,0
4,190,0,0,0,0,0,0,,4405000000,0
4,200,0,0,0,0,0,0,,4405000000,0
4,10,0,0,222,11287565,de,ac3c0d,e20051397201015618904e5d,441601deac3c0d0e3000e20051397201015618904e5d,1
4,20,0,0,221,5519885,dd,543a0d,e20051397201015618904e5d,441601dd543a0d0e3000e20051397201015618904e5d,1
4,30,0,0,215,10761485,d7,a4350d,e20051397201015618904e5d,441601d7a4350d0e3000e20051397201015618904e5d,1
4,40,0,0,198,16529165,c6,fc370d,e20051397201015618904e5d,441601c6fc370d0e3000e20051397201015618904e5d,1
4,50,0,0,136,11287565,88,ac3c0d,e20051397201015618904e5d,44160188ac3c0d0e3000e20051397201015618904e5d,1
4,60,0,0,89,5519885,59,543a0d,e20051397201015618904e5d,44160159543a0d0e3000e20051397201015618904e5d,1
4,70,0,0,88,10761485,58,a4350d,e20051397201015618904e5d,44160158a4350d0e3000e20051397201015618904e5d,1
4,80,0,0,24,16529165,18,fc370d,e20051397201015618904e5d,44160118fc370d0e3000e20051397201015618904e5d,1
